"age","criminal","prestige","amenities","smell","block","value"
51.6998723068087,2.52308358086962,3.96340417567671,8.8898323144306,0.352008022081353,229.908847923165,180.522093094898
41.2965977766789,1.93720558852375,6.42754141275409,8.52508387768813,0.325506445684347,199.942082877316,228.358146986735
56.3718228029037,1.41914871689903,8.22580393613275,8.16448976052117,0.152667790103647,186.513546343442,263.659231485056
49.0800480290319,1.62999025495407,6.13500600362899,8.33129483317298,0.149760624712997,210.416502653267,222.85465401325
45.3557650888499,1.76383310574265,5.96101074980244,7.01373519379752,0.323904581485822,192.709116097538,205.322712226211
37.1518658541523,4.88068598983244,2.21806335788396,6.45316167306318,0.0901326584494765,237.948623754711,107.838708428852
39.9851300729201,4.20898307565798,3.71296857768809,6.49617604662164,0.0652223304836004,213.486788206397,142.173240445125
44.1647950112318,1.81139751649826,5.52059937640397,8.8413201425058,0.069432746250139,206.468044573516,214.427705198037
48.0811840051136,1.66385253723144,6.0101480006392,8.5793576174973,0.113546840631634,181.580783514286,222.640454953377
38.1489948147683,2.09704083655253,5.33024800118029,8.90083830368674,0.470731082289072,230.760117669082,208.723675638707
50.2977946785329,2.66631656770759,6.32693644611935,6.50015946316141,0.135673152571944,185.042260308442,203.207853898758
37.7008051797999,2.91531090878849,3.61002482531338,7.83881366273234,0.474896401512909,190.454476768059,159.499376657396
41.8652894341376,1.91089088553552,5.23316117926719,8.79874112868869,0.336188417101065,180.987263205699,207.43444528465
35.7158556606331,2.23990153729336,4.46448195757914,5.98468021404054,0.012709598518163,231.552439869751,160.896565810443
46.5817545398996,1.7174106211795,6.3859002813705,7.55538698977562,0.431853804006658,233.103656149115,219.567978399014
53.9655271108842,1.48242784390157,6.74569088886052,8.27924623897744,0.020581593871775,141.935749718285,235.136886894805
38.9482286900813,2.55501940059162,3.91386460614917,10.1000199275354,0.381203133463418,202.142673666215,190.280977904512
41.4725131181811,1.92898847899644,5.18406413977263,9.01295719997031,0.305420851605113,216.060292878549,208.438732074978
40.7203968102789,4.62385131805434,2.61756376927596,4.7310789451879,0.462571664191488,203.373337395282,100.68169789354
49.9746831228568,2.0990341608023,4.76409588121127,8.33902884644599,0.0401411681880971,212.107158942339,193.177028875231
43.1594490275589,1.85359178123236,5.96836316857241,8.8581779177625,0.168536090768572,192.13120101106,223.213152266846
46.9151030548632,1.70520780709885,6.00027157316131,9.39447367692183,0.355400044476442,191.449394599583,230.328963305329
40.8480962180918,6.17791885785504,1.61866807092898,3.1809064621123,0.446558637378964,185.223477814069,57.4552583220944
41.2668850355523,1.93860040395776,5.15836062944403,7.78084223957291,0.913500298033207,178.709135698668,195.519959994998
41.8806617285207,2.65047129202538,3.77291390783502,6.85411150337847,0.128603996811469,192.459028596677,155.087800190691
42.3869873856229,4.22147872649911,2.36883818393491,6.23607291510925,0.539349796464924,194.271414567619,113.050519586629
43.0069134068877,3.84381222722662,2.66683699185631,6.55532504728811,0.212493213067752,177.365067393258,124.181896572887
49.1274968768871,2.31758874720467,4.31482937258018,7.13678653863242,0.0687246881655433,193.584022218131,171.068896484906
47.7907879314611,3.65448513221147,3.0749964783652,4.40369596619782,0.120552498582799,221.963494851465,112.215657388587
51.9364332054892,1.5403445146777,6.49205415068614,8.63705203016036,0.276813407427296,194.188414424763,233.472383006345
35.3414039357521,2.2636338993616,5.26979767916298,10.1034724552211,0.121732036042548,200.192275579117,217.963764252915
41.3287045261155,1.9357006448012,5.16608806576443,9.1200743012439,0.150028278284411,180.284401585233,209.092087451768
36.7423684471658,6.44073124716081,1.55261873477615,3.83693364185408,1.00347606950287,167.142116719493,60.4604069343527
50.7735828564141,1.57562250878054,7.34684817848222,8.31187731653529,0.399192442835563,204.272636424227,247.171639886737
44.7075932040722,1.78940520539391,6.39281346442632,7.41839695270714,0.14095836611971,203.264646506228,217.813117091693
46.6319499740825,2.71306914386714,3.6858625673455,8.18649348434265,0.27162362677614,196.846737489218,166.90340286123
45.3522082769897,2.95528738924377,3.38376566570026,6.0491156724806,0.477701267680863,223.222599888858,138.174013413587
50.3958675142815,6.65994589398418,1.67020025125386,2.74222627066709,0.513697223356784,195.723113135147,52.5249711509386
35.7182623897318,4.24519783996644,2.35560281922669,6.48157668385091,0.244832236164215,183.118500517398,113.662153731525
44.8863585065843,2.20377816463962,5.39588588379703,7.86404587182169,0.0263817479491556,209.857133337638,200.277792277728
48.3717207497359,1.6538588820088,6.04646509371699,6.86285225803663,0.505197884962692,189.659314230613,206.262017111494
47.1001177207471,1.69850955520565,5.88751471509338,7.44246600619539,0.00329561932087574,229.591543416243,208.598313415458
40.7889083215045,3.45174366952724,2.89708650392618,8.39959955875639,0.259043498770743,210.875463278527,148.830565219355
46.5459232740069,3.41919219232091,2.92466741777745,7.20942662969695,0.427821428233521,201.631531527582,138.372347230623
45.7145541026571,1.74998972581798,6.98578761274269,6.78020263077481,0.385582283417081,236.92103243991,223.584179468122
45.5003059033438,4.23509702460297,2.36122099255506,5.50312873578073,0.0751259937001235,218.938790234133,105.877749616259
46.7481241806633,4.25438515555994,2.77256702607033,6.56366742402666,1.40360945230125,190.667561373524,124.71034202043
38.1067139765368,2.09936758255403,6.80483031728749,8.95945807918618,0.602149935271919,178.283830570888,238.779846700482
46.8967497317042,1.70587515036072,6.04304857112003,9.8170422260702,0.0691978445374441,204.023000510945,235.405716309022
38.7954124145611,3.30421242342484,4.30667272739356,9.02708527768545,0.752404797432646,232.922018557947,183.627817378004
51.0553520756389,2.37815637333164,4.30569877372873,7.23042724704087,0.902830016684914,225.171022014092,171.516328398289
38.2079683224565,2.30936990696075,4.3301854630818,6.6498238745666,0.306223589053148,184.181011149368,165.164578361656
42.8924894815984,2.50336279030973,3.99462676313198,8.48904586351191,0.693212795596016,159.982403585924,176.761012888518
47.8676245259325,3.99858345622508,2.50088565350107,5.43172880446083,0.0296759813042579,175.916289524453,109.29661358188
40.465459042707,2.17998915557713,4.86585655622463,8.46282238973774,0.439042552329757,184.828948845474,195.136334531321
41.1870710927952,3.18808513887796,3.13667909242834,6.81276706046068,0.936741659030076,177.944213917301,139.144149599549
42.189336376469,3.49833604241308,2.85850183594776,4.43189592957071,0.457456541602655,210.830661260979,108.387251140197
46.466430730706,1.72167301731515,5.80830384133825,6.06703727887403,0.677067328924829,201.087756637406,193.103223411121
48.163192413976,5.0804874590665,2.84660247463367,4.81962151259839,0.580046908252506,188.049356817687,104.692088702244
49.5375760258331,1.61493569968545,6.19219700322913,7.77441929685001,0.532711164003082,236.515528250674,218.511316175337
41.5070977810629,1.9273812016917,5.18838722263286,8.03474403230514,0.275694951128153,192.760609347516,198.756984886246
58.5411564429709,1.3665599530466,7.3584872224731,8.18828191780548,0.0862194401692234,170.676324742391,246.490250328451
44.8492273105038,3.184771351853,4.10196910751886,6.27149638255137,0.665531011614765,165.274017813064,153.565184623637
46.9959702094604,1.70227361289577,6.56743306030765,9.63928978487975,0.352547661666846,170.289043246665,244.139949040647
41.2380871842192,5.47104151118934,1.82780554297533,5.09697080265993,1.03894701735105,239.016447657121,84.4029001682457
46.5771442364235,1.71758061408668,6.65548680914411,8.55591152755907,0.478828219484793,229.408672502692,234.963788972257
35.7600601731919,2.23713270091121,4.47000752164898,6.79354578256129,0.460491107291214,192.023835713163,169.122185891325
45.9927095875818,3.35390042411583,2.98160312932851,8.70769315217188,0.1737404619058,194.494351824353,154.778908223215
38.9976195047008,2.05140726577828,5.1878087841255,7.69962553058699,0.0231414702937217,175.041328180814,194.284870893855
44.3338207643335,3.66177406352795,2.73091671591706,6.98663237705135,0.720980612154659,214.887025819455,130.854731899908
56.3993690249372,1.4184555852855,7.80338926341284,8.34833231436879,0.078963314143077,201.768639878129,257.049311246344
39.3130024721968,2.6735209764739,3.74038583874849,6.21436656195132,0.0287169487204141,213.450815627128,147.441658350521
38.6974133964942,2.06732163672851,5.08361708312029,9.3776325963571,0.643798194194362,200.258333912209,208.834574803037
42.9957851222885,1.86064749771319,5.37447314028607,7.96766947043177,0.668342397934463,222.603306844042,202.372329760942
46.376017454391,3.07433470178713,3.25273627305022,7.57604085527594,0.669585470284824,188.547310400243,150.312128009919
44.1746098837866,1.81099505373023,5.52182623547332,7.85214522809519,0.241986544562449,218.577394623063,204.563650021706
53.3936454192091,6.07109834741282,2.24030282090826,2.08355822087114,0.0238833074545315,180.739099948416,60.1709785974993
41.479025680514,1.9286856112819,6.98169419186573,9.28332477022444,0.0786524006099071,229.942669627619,247.097633449616
49.8304634953172,2.68922739674636,3.90498507814871,5.75508687007631,0.526754227198983,185.913942170178,147.204145853741
44.0215181839924,4.12973625807002,2.76683074708183,5.55212672449267,0.721971469645939,203.036702054601,114.85177844797
44.2976705659073,1.80596403779232,5.53720882073841,8.18034247991902,0.20793917997073,174.510306252395,208.192615415248
43.9378909545381,3.95896272328584,2.52591415958073,5.00625728497918,0.48268553817081,216.620952565302,105.418550764187
37.8554262889298,3.585330293062,2.78914330971154,6.81258607308813,0.532891798033968,173.782056471979,129.507168753566
43.7846595025164,3.97628123476717,2.97872825691733,4.01300821187372,0.432735507853547,174.921567928006,104.436936508251
39.9032715213461,2.00484814778167,4.98790894016827,7.4046165260728,0.473039014820843,176.311398925414,187.760664065468
36.2359573693775,3.67667091979247,2.71985179477647,5.57963243537097,0.00943562487281305,200.938069738245,114.915516954901
45.8403957460879,2.90161004591352,3.88438137014066,7.83367453762037,0.733668467717318,181.148250319755,166.343299473958
34.0982081473726,4.83141473866482,3.01989894133465,5.48329632672989,0.0267812093931053,207.912236396472,113.545198559425
45.6828131410293,3.04516900868194,4.61831965018893,5.50317535938546,0.415896536706928,181.560656677892,156.985920530471
46.4455106079951,3.12194260631452,3.20313383717361,5.97070647421027,0.11524231409567,185.248601915046,133.033684505624
56.2358310648225,3.56415596801958,3.04572063810241,7.51950704510381,0.236405235268297,158.723943082949,142.899847482298
44.3374628518996,1.80434320897486,6.40843293972579,6.75129043379873,0.240280221336484,229.700712761592,211.339203818093
40.3956516288646,3.3065503704657,3.67586736645323,6.20152369066587,0.829063063409973,205.267040476347,143.077397307053
44.3443508904191,1.80406293910336,5.54304386130239,7.86966627675144,0.665674169281305,169.113414859878,205.217361629538
45.6633498030363,2.55393250208934,3.91553026237739,8.69087922741888,0.028681000203575,220.205585126935,177.261669661982
48.644150544817,3.94455108034232,2.53514273140866,6.38222236020982,1.09642898560132,174.388556722331,119.783939551109
38.6091735966253,2.07204642181185,4.94402624471772,7.58513125048895,0.708873752517543,198.111323766186,188.074096028666
43.8407896453595,1.82478465025704,5.48009870566994,6.52140233534069,0.399030986212573,200.688557292127,190.312715493593
43.3986587968339,7.39663070659525,3.42299389991723,3.59155853512087,0.0286403314550798,207.22648080619,91.9565327597709
47.6386356234184,4.18629770417303,2.38874554717685,5.03346525998488,0.0521763348265221,198.815562077925,102.122314605331
45.7671749370268,2.95533379549237,3.38371253198286,5.32542997854448,0.235314147026136,154.819828344595,130.972713367503
43.5643543950068,1.83636372238238,6.14098467732567,7.2979803724351,0.530275622064998,182.045068217954,211.203503315422
47.0519401823461,2.03423969711443,5.97445492633667,8.21353070650205,0.141506137419366,187.022348841559,216.366296539297
36.8276039677211,3.77446765588694,3.00134273010006,9.20581937460616,0.0172897892561542,143.421844241388,156.477589896316
40.7579919216485,3.24463602558914,3.08200979127828,7.64960398474445,0.0927841625989567,204.377462519824,146.058908411861
49.4507872082118,1.61776999955858,6.70506557297914,6.73724188514818,0.953085006602732,172.546156778914,218.381863966365
52.7685197248448,3.02362866602447,3.30728442694261,8.77665794641718,0.0888818609001416,243.34824666911,163.717477658233
43.0953081456481,1.85635057370111,7.04056166074967,8.6583956362121,0.153653864901161,219.476415969932,242.636689012573
41.8677067410475,1.91078055683349,5.23346334263094,8.33369452244247,0.0963199914923158,217.043948270946,202.79096735638
35.8055832995922,3.20193963303839,4.34360249027643,7.49380964291273,0.46368662092187,193.564886575232,168.785633414816
46.0178135354314,1.73845721588671,7.35308058335087,8.9904757334784,0.671501632081294,184.696337354691,253.115504831982
47.8786485277333,2.1762907777418,5.525558539554,7.51723347658395,0.541574441648457,209.947349886529,199.757050347522
46.8503333368403,2.28064222093588,4.38472983978014,9.60553252589742,0.178351429770811,193.984739101178,197.247506949007
45.3943083750017,1.76233547472783,5.67428854687521,9.58183652141699,0.474067144753065,223.184201296584,225.280334824589
37.2595693936779,4.47744297075787,2.23341761476581,6.2148104857663,0.0580607002080181,187.370880958889,107.806056578845
47.5467677614563,1.68255390989694,5.94334597018204,6.50994742730624,0.17441899928591,168.15075532404,200.493440643056
38.2039623083415,3.84297738060399,2.60214906558423,7.42661514958321,0.312351804171924,213.427402046161,130.702780852266
42.3689597309363,4.81129996760688,2.07844035236364,5.14249510465021,0.904173853837619,200.193359611993,93.3549304998596
36.5968489349115,2.18598055101088,4.57460611686394,7.38967054409832,0.18064641529446,201.246815331274,177.662480438472
43.5492269487482,2.51905299909776,5.62931614705361,7.83472575649069,0.105902092987106,183.664384142626,202.922190780903
47.2807226868208,2.82300033870268,3.54233042869401,6.01597032279353,0.306773880734049,205.67339454494,141.817365417242
51.5800711254506,2.96120236499083,3.37700662346694,6.77148617860057,0.261156188496858,197.567729305948,145.424016182775
42.3213655254661,1.89029817461494,5.84749139932909,9.10760749570292,0.531643857727112,196.37154509711,222.984797796601
41.2904186151833,1.93749549370232,5.16130232689791,8.40641449164245,0.895657837535615,205.281105639811,201.844145906884
45.0643649196036,1.91370570924189,5.2254638483372,6.99435359726476,0.501570100935967,210.583501525801,189.640679456714
41.8436329750089,3.63265140707999,2.97454467981771,6.7595231212865,0.43068687300624,176.41953621835,133.257604543356
40.2293262691492,1.98859904997588,6.042592202503,9.00653984008982,1.70621893609928,173.851628504624,225.019586549531
